in s,C1 in V
-6.4113600E-04,1.17855E+01
-6.4083200E-04,1.17660E+01
-6.4052800E-04,1.17660E+01
-6.4022400E-04,1.17855E+01
-6.3992000E-04,1.17660E+01
-6.3961600E-04,1.18051E+01
-6.3931200E-04,1.17855E+01
-6.3900800E-04,1.17270E+01
-6.3870400E-04,1.17660E+01
-6.3840000E-04,1.18051E+01
-6.3809600E-04,1.17660E+01
-6.3779200E-04,1.18637E+01
-6.3748800E-04,1.18441E+01
-6.3718400E-04,1.18051E+01
-6.3688000E-04,1.18051E+01
-6.3657600E-04,1.17660E+01
-6.3627200E-04,1.18246E+01
-6.3596800E-04,1.18246E+01
-6.3566400E-04,1.17660E+01
-6.3536000E-04,1.18051E+01
-6.3505600E-04,1.18441E+01
-6.3475200E-04,1.17855E+01
-6.3444800E-04,1.18051E+01
-6.3414400E-04,1.18051E+01
-6.3384000E-04,1.17855E+01
-6.3353600E-04,1.18246E+01
-6.3323200E-04,1.17855E+01
-6.3292800E-04,1.17855E+01
-6.3262400E-04,1.18246E+01
-6.3232000E-04,1.17074E+01
-6.3201600E-04,1.18246E+01
-6.3171200E-04,1.18246E+01
-6.3140800E-04,1.18051E+01
-6.3110400E-04,1.17855E+01
-6.3080000E-04,1.17465E+01
-6.3049600E-04,1.17465E+01
-6.3019200E-04,1.18051E+01
-6.2988800E-04,1.17855E+01
-6.2958400E-04,1.17855E+01
-6.2928000E-04,1.17465E+01
-6.2897600E-04,1.18246E+01
-6.2867200E-04,1.18637E+01
-6.2836800E-04,1.17465E+01
-6.2806400E-04,1.17855E+01
-6.2776000E-04,1.18246E+01
-6.2745600E-04,1.18051E+01
-6.2715200E-04,1.18051E+01
-6.2684800E-04,1.18051E+01
-6.2654400E-04,1.17855E+01
-6.2624000E-04,1.17855E+01
-6.2593600E-04,1.18441E+01
-6.2563200E-04,1.18051E+01
-6.2532800E-04,1.18051E+01
-6.2502400E-04,1.18051E+01
-6.2472000E-04,1.17465E+01
-6.2441600E-04,1.17660E+01
-6.2411200E-04,1.17855E+01
-6.2380800E-04,1.17660E+01
-6.2350400E-04,1.17660E+01
-6.2320000E-04,1.18051E+01
-6.2289600E-04,1.18051E+01
-6.2259200E-04,1.17660E+01
-6.2228800E-04,1.18246E+01
-6.2198400E-04,1.17465E+01
-6.2168000E-04,1.17660E+01
-6.2137600E-04,1.18441E+01
-6.2107200E-04,1.17855E+01
-6.2076800E-04,1.16879E+01
-6.2046400E-04,1.18832E+01
-6.2016000E-04,1.18051E+01
-6.1985600E-04,1.18441E+01
-6.1955200E-04,1.18246E+01
-6.1924800E-04,1.18051E+01
-6.1894400E-04,1.17855E+01
-6.1864000E-04,1.17855E+01
-6.1833600E-04,1.18832E+01
-6.1803200E-04,1.18246E+01
-6.1772800E-04,1.18051E+01
-6.1742400E-04,1.18246E+01
-6.1712000E-04,1.17660E+01
-6.1681600E-04,1.18246E+01
-6.1651200E-04,1.17855E+01
-6.1620800E-04,1.18246E+01
-6.1590400E-04,1.17660E+01
-6.1560000E-04,1.18246E+01
-6.1529600E-04,1.18051E+01
-6.1499200E-04,1.17660E+01
-6.1468800E-04,1.18051E+01
-6.1438400E-04,1.18051E+01
-6.1408000E-04,1.17465E+01
-6.1377600E-04,1.17660E+01
-6.1347200E-04,1.17465E+01
-6.1316800E-04,1.17660E+01
-6.1286400E-04,1.17465E+01
-6.1256000E-04,1.18246E+01
-6.1225600E-04,1.18051E+01
-6.1195200E-04,1.17660E+01
-6.1164800E-04,1.17465E+01
-6.1134400E-04,1.17660E+01
-6.1104000E-04,1.17465E+01
-6.1073600E-04,1.18246E+01
-6.1043200E-04,1.17855E+01
-6.1012800E-04,1.18051E+01
-6.0982400E-04,1.17465E+01
-6.0952000E-04,1.18051E+01
-6.0921600E-04,1.17465E+01
-6.0891200E-04,1.18051E+01
-6.0860800E-04,1.17855E+01
-6.0830400E-04,1.18246E+01
-6.0800000E-04,1.18051E+01
-6.0769600E-04,1.18246E+01
-6.0739200E-04,1.18246E+01
-6.0708800E-04,1.18051E+01
-6.0678400E-04,1.17465E+01
-6.0648000E-04,1.18051E+01
-6.0617600E-04,1.17660E+01
-6.0587200E-04,1.17270E+01
-6.0556800E-04,1.17660E+01
-6.0526400E-04,1.18246E+01
-6.0496000E-04,1.18246E+01
-6.0465600E-04,1.17855E+01
-6.0435200E-04,1.17855E+01
-6.0404800E-04,1.17660E+01
-6.0374400E-04,1.17855E+01
-6.0344000E-04,1.17855E+01
-6.0313600E-04,1.17855E+01
-6.0283200E-04,1.18051E+01
-6.0252800E-04,1.17074E+01
-6.0222400E-04,1.17660E+01
-6.0192000E-04,1.18051E+01
-6.0161600E-04,1.17855E+01
-6.0131200E-04,1.17660E+01
-6.0100800E-04,1.18246E+01
-6.0070400E-04,1.17660E+01
-6.0040000E-04,1.18246E+01
-6.0009600E-04,1.17660E+01
-5.9979200E-04,1.18441E+01
-5.9948800E-04,1.17465E+01
-5.9918400E-04,1.18246E+01
-5.9888000E-04,1.18246E+01
-5.9857600E-04,1.17855E+01
-5.9827200E-04,1.17660E+01
-5.9796800E-04,1.18051E+01
-5.9766400E-04,1.18051E+01
-5.9736000E-04,1.17660E+01
-5.9705600E-04,1.17660E+01
-5.9675200E-04,1.17660E+01
-5.9644800E-04,1.17660E+01
-5.9614400E-04,1.17855E+01
-5.9584000E-04,1.17465E+01
-5.9553600E-04,1.18051E+01
-5.9523200E-04,1.17074E+01
-5.9492800E-04,1.17465E+01
-5.9462400E-04,1.17270E+01
-5.9432000E-04,1.18051E+01
-5.9401600E-04,1.17660E+01
-5.9371200E-04,1.18246E+01
-5.9340800E-04,1.17660E+01
-5.9310400E-04,1.18246E+01
-5.9280000E-04,1.17660E+01
-5.9249600E-04,1.18051E+01
-5.9219200E-04,1.18637E+01
-5.9188800E-04,1.17660E+01
-5.9158400E-04,1.17855E+01
-5.9128000E-04,1.17855E+01
-5.9097600E-04,1.18051E+01
-5.9067200E-04,1.18051E+01
-5.9036800E-04,1.17660E+01
-5.9006400E-04,1.17855E+01
-5.8976000E-04,1.18246E+01
-5.8945600E-04,1.18441E+01
-5.8915200E-04,1.17270E+01
-5.8884800E-04,1.17465E+01
-5.8854400E-04,1.17270E+01
-5.8824000E-04,1.18246E+01
-5.8793600E-04,1.18051E+01
-5.8763200E-04,1.18051E+01
-5.8732800E-04,1.17660E+01
-5.8702400E-04,1.18441E+01
-5.8672000E-04,1.17465E+01
-5.8641600E-04,1.18246E+01
-5.8611200E-04,1.17660E+01
-5.8580800E-04,1.18051E+01
-5.8550400E-04,1.17465E+01
-5.8520000E-04,1.18246E+01
-5.8489600E-04,1.17660E+01
-5.8459200E-04,1.18246E+01
-5.8428800E-04,1.17660E+01
-5.8398400E-04,1.18441E+01
-5.8368000E-04,1.17660E+01
-5.8337600E-04,1.18246E+01
-5.8307200E-04,1.17270E+01
-5.8276800E-04,1.18441E+01
-5.8246400E-04,1.17855E+01
-5.8216000E-04,1.17660E+01
-5.8185600E-04,1.17855E+01
-5.8155200E-04,1.18441E+01
-5.8124800E-04,1.17465E+01
-5.8094400E-04,1.18441E+01
-5.8064000E-04,1.17855E+01
-5.8033600E-04,1.17660E+01
-5.8003200E-04,1.17465E+01
-5.7972800E-04,1.18246E+01
-5.7942400E-04,1.18246E+01
-5.7912000E-04,1.18246E+01
-5.7881600E-04,1.17855E+01
-5.7851200E-04,1.18637E+01
-5.7820800E-04,1.17660E+01
-5.7790400E-04,1.17660E+01
-5.7760000E-04,1.17465E+01
-5.7729600E-04,1.18246E+01
-5.7699200E-04,1.17465E+01
-5.7668800E-04,1.17660E+01
-5.7638400E-04,1.17465E+01
-5.7608000E-04,1.17660E+01
-5.7577600E-04,1.18246E+01
-5.7547200E-04,1.18246E+01
-5.7516800E-04,1.18246E+01
-5.7486400E-04,1.17660E+01
-5.7456000E-04,1.17660E+01
-5.7425600E-04,1.18246E+01
-5.7395200E-04,1.18051E+01
-5.7364800E-04,1.18051E+01
-5.7334400E-04,1.18051E+01
-5.7304000E-04,1.17660E+01
-5.7273600E-04,1.18051E+01
-5.7243200E-04,1.17465E+01
-5.7212800E-04,1.18051E+01
-5.7182400E-04,1.18246E+01
-5.7152000E-04,1.17855E+01
-5.7121600E-04,1.18051E+01
-5.7091200E-04,1.18051E+01
-5.7060800E-04,1.17855E+01
-5.7030400E-04,1.17855E+01
-5.7000000E-04,1.18441E+01
-5.6969600E-04,1.17270E+01
-5.6939200E-04,1.18246E+01
-5.6908800E-04,1.17465E+01
-5.6878400E-04,1.18051E+01
-5.6848000E-04,1.17660E+01
-5.6817600E-04,1.18051E+01
-5.6787200E-04,1.18246E+01
-5.6756800E-04,1.18246E+01
-5.6726400E-04,1.18246E+01
-5.6696000E-04,1.18441E+01
-5.6665600E-04,1.18246E+01
-5.6635200E-04,1.18246E+01
-5.6604800E-04,1.17465E+01
-5.6574400E-04,1.18441E+01
-5.6544000E-04,1.18441E+01
-5.6513600E-04,1.18637E+01
-5.6483200E-04,1.17465E+01
-5.6452800E-04,1.18246E+01
-5.6422400E-04,1.17660E+01
-5.6392000E-04,1.17855E+01
-5.6361600E-04,1.17855E+01
-5.6331200E-04,1.17660E+01
-5.6300800E-04,1.17660E+01
-5.6270400E-04,1.17660E+01
-5.6240000E-04,1.18246E+01
-5.6209600E-04,1.18246E+01
-5.6179200E-04,1.18246E+01
-5.6148800E-04,1.18246E+01
-5.6118400E-04,1.18246E+01
-5.6088000E-04,1.17855E+01
-5.6057600E-04,1.17855E+01
-5.6027200E-04,1.18246E+01
-5.5996800E-04,1.18246E+01
-5.5966400E-04,1.18246E+01
-5.5936000E-04,1.17855E+01
-5.5905600E-04,1.17465E+01
-5.5875200E-04,1.18441E+01
-5.5844800E-04,1.18246E+01
-5.5814400E-04,1.17855E+01
-5.5784000E-04,1.17855E+01
-5.5753600E-04,1.17465E+01
-5.5723200E-04,1.17660E+01
-5.5692800E-04,1.18637E+01
-5.5662400E-04,1.17855E+01
-5.5632000E-04,1.17660E+01
-5.5601600E-04,1.17660E+01
-5.5571200E-04,1.17270E+01
-5.5540800E-04,1.17855E+01
-5.5510400E-04,1.18441E+01
-5.5480000E-04,1.18246E+01
-5.5449600E-04,1.18051E+01
-5.5419200E-04,1.18051E+01
-5.5388800E-04,1.18051E+01
-5.5358400E-04,1.17465E+01
-5.5328000E-04,1.17465E+01
-5.5297600E-04,1.18441E+01
-5.5267200E-04,1.17660E+01
-5.5236800E-04,1.18051E+01
-5.5206400E-04,1.17855E+01
-5.5176000E-04,1.18441E+01
-5.5145600E-04,1.17660E+01
-5.5115200E-04,1.17074E+01
-5.5084800E-04,1.17660E+01
-5.5054400E-04,1.17660E+01
-5.5024000E-04,1.17465E+01
-5.4993600E-04,1.18051E+01
-5.4963200E-04,1.18246E+01
-5.4932800E-04,1.18246E+01
-5.4902400E-04,1.18832E+01
-5.4872000E-04,1.17660E+01
-5.4841600E-04,1.17660E+01
-5.4811200E-04,1.17855E+01
-5.4780800E-04,1.17660E+01
-5.4750400E-04,1.18637E+01
-5.4720000E-04,1.17074E+01
-5.4689600E-04,1.18051E+01
-5.4659200E-04,1.17660E+01
-5.4628800E-04,1.17660E+01
-5.4598400E-04,1.17660E+01
-5.4568000E-04,1.18637E+01
-5.4537600E-04,1.18246E+01
-5.4507200E-04,1.18832E+01
-5.4476800E-04,1.18246E+01
-5.4446400E-04,1.17660E+01
-5.4416000E-04,1.17660E+01
-5.4385600E-04,1.17855E+01
-5.4355200E-04,1.17465E+01
-5.4324800E-04,1.17660E+01
-5.4294400E-04,1.18637E+01
-5.4264000E-04,1.18246E+01
-5.4233600E-04,1.16879E+01
-5.4203200E-04,1.18246E+01
-5.4172800E-04,1.17660E+01
-5.4142400E-04,1.18832E+01
-5.4112000E-04,1.17660E+01
-5.4081600E-04,1.18832E+01
-5.4051200E-04,1.17465E+01
-5.4020800E-04,1.17855E+01
-5.3990400E-04,1.18637E+01
-5.3960000E-04,1.17465E+01
-5.3929600E-04,1.18051E+01
-5.3899200E-04,1.17855E+01
-5.3868800E-04,1.17465E+01
-5.3838400E-04,1.17855E+01
-5.3808000E-04,1.17465E+01
-5.3777600E-04,1.18637E+01
-5.3747200E-04,1.17855E+01
-5.3716800E-04,1.17855E+01
-5.3686400E-04,1.17660E+01
-5.3656000E-04,1.17855E+01
-5.3625600E-04,1.17855E+01
-5.3595200E-04,1.18051E+01
-5.3564800E-04,1.17855E+01
-5.3534400E-04,1.18051E+01
-5.3504000E-04,1.17855E+01
-5.3473600E-04,1.18051E+01
-5.3443200E-04,1.17855E+01
-5.3412800E-04,1.17465E+01
-5.3382400E-04,1.18246E+01
-5.3352000E-04,1.18246E+01
-5.3321600E-04,1.17855E+01
-5.3291200E-04,1.18051E+01
-5.3260800E-04,1.17855E+01
-5.3230400E-04,1.17660E+01
-5.3200000E-04,1.17855E+01
-5.3169600E-04,1.17855E+01
-5.3139200E-04,1.17855E+01
-5.3108800E-04,1.18441E+01
-5.3078400E-04,1.18246E+01
-5.3048000E-04,1.18051E+01
-5.3017600E-04,1.17660E+01
-5.2987200E-04,1.17660E+01
-5.2956800E-04,1.17855E+01
-5.2926400E-04,1.17660E+01
-5.2896000E-04,1.17660E+01
-5.2865600E-04,1.17855E+01
-5.2835200E-04,1.17855E+01
-5.2804800E-04,1.18246E+01
-5.2774400E-04,1.18246E+01
-5.2744000E-04,1.17660E+01
-5.2713600E-04,1.18051E+01
-5.2683200E-04,1.18051E+01
-5.2652800E-04,1.17660E+01
-5.2622400E-04,1.17660E+01
-5.2592000E-04,1.17660E+01
-5.2561600E-04,1.17660E+01
-5.2531200E-04,1.17660E+01
-5.2500800E-04,1.18051E+01
-5.2470400E-04,1.18246E+01
-5.2440000E-04,1.17855E+01
-5.2409600E-04,1.17270E+01
-5.2379200E-04,1.18246E+01
-5.2348800E-04,1.17465E+01
-5.2318400E-04,1.18051E+01
-5.2288000E-04,1.17465E+01
-5.2257600E-04,1.18246E+01
-5.2227200E-04,1.17855E+01
-5.2196800E-04,1.18246E+01
-5.2166400E-04,1.17855E+01
-5.2136000E-04,1.17660E+01
-5.2105600E-04,1.18051E+01
-5.2075200E-04,1.18246E+01
-5.2044800E-04,1.18246E+01
-5.2014400E-04,1.17270E+01
-5.1984000E-04,1.17465E+01
-5.1953600E-04,1.18246E+01
-5.1923200E-04,1.17660E+01
-5.1892800E-04,1.18246E+01
-5.1862400E-04,1.17465E+01
-5.1832000E-04,1.17660E+01
-5.1801600E-04,1.17465E+01
-5.1771200E-04,1.18246E+01
-5.1740800E-04,1.17660E+01
-5.1710400E-04,1.17660E+01
-5.1680000E-04,1.18246E+01
-5.1649600E-04,1.18246E+01
-5.1619200E-04,1.18441E+01
-5.1588800E-04,1.18246E+01
-5.1558400E-04,1.17660E+01
-5.1528000E-04,1.18246E+01
-5.1497600E-04,1.17270E+01
-5.1467200E-04,1.18051E+01
-5.1436800E-04,1.18051E+01
-5.1406400E-04,1.18246E+01
-5.1376000E-04,1.17660E+01
-5.1345600E-04,1.18441E+01
-5.1315200E-04,1.18051E+01
-5.1284800E-04,1.18637E+01
-5.1254400E-04,1.17465E+01
-5.1224000E-04,1.17660E+01
-5.1193600E-04,1.18051E+01
-5.1163200E-04,1.18637E+01
-5.1132800E-04,1.18246E+01
-5.1102400E-04,1.17855E+01
-5.1072000E-04,1.18051E+01
-5.1041600E-04,1.18246E+01
-5.1011200E-04,1.18051E+01
-5.0980800E-04,1.18246E+01
-5.0950400E-04,1.17660E+01
-5.0920000E-04,1.18246E+01
-5.0889600E-04,1.18051E+01
-5.0859200E-04,1.17270E+01
-5.0828800E-04,1.17855E+01
-5.0798400E-04,1.17855E+01
-5.0768000E-04,1.18051E+01
-5.0737600E-04,1.18246E+01
-5.0707200E-04,1.17855E+01
-5.0676800E-04,1.18832E+01
-5.0646400E-04,1.18051E+01
-5.0616000E-04,1.18441E+01
-5.0585600E-04,1.17270E+01
-5.0555200E-04,1.17855E+01
-5.0524800E-04,1.18051E+01
-5.0494400E-04,1.18441E+01
-5.0464000E-04,1.18246E+01
-5.0433600E-04,1.17660E+01
-5.0403200E-04,1.18246E+01
-5.0372800E-04,1.18441E+01
-5.0342400E-04,1.17270E+01
-5.0312000E-04,1.18441E+01
-5.0281600E-04,1.17465E+01
-5.0251200E-04,1.18832E+01
-5.0220800E-04,1.17855E+01
-5.0190400E-04,1.18051E+01
-5.0160000E-04,1.18051E+01
-5.0129600E-04,1.18246E+01
-5.0099200E-04,1.18637E+01
-5.0068800E-04,1.18246E+01
-5.0038400E-04,1.17465E+01
-5.0008000E-04,1.18246E+01
-4.9977600E-04,1.18051E+01
-4.9947200E-04,1.18051E+01
-4.9916800E-04,1.18637E+01
-4.9886400E-04,1.17660E+01
-4.9856000E-04,1.18441E+01
-4.9825600E-04,1.17660E+01
-4.9795200E-04,1.18051E+01
-4.9764800E-04,1.18051E+01
-4.9734400E-04,1.17660E+01
-4.9704000E-04,1.18246E+01
-4.9673600E-04,1.17660E+01
-4.9643200E-04,1.17660E+01
-4.9612800E-04,1.17270E+01
-4.9582400E-04,1.18246E+01
-4.9552000E-04,1.17660E+01
-4.9521600E-04,1.18832E+01
-4.9491200E-04,1.18051E+01
-4.9460800E-04,1.18246E+01
-4.9430400E-04,1.18637E+01
-4.9400000E-04,1.18246E+01
-4.9369600E-04,1.18246E+01
-4.9339200E-04,1.17465E+01
-4.9308800E-04,1.17855E+01
-4.9278400E-04,1.17660E+01
-4.9248000E-04,1.18051E+01
-4.9217600E-04,1.17660E+01
-4.9187200E-04,1.17660E+01
-4.9156800E-04,1.18441E+01
-4.9126400E-04,1.17660E+01
-4.9096000E-04,1.18441E+01
-4.9065600E-04,1.17465E+01
-4.9035200E-04,1.18246E+01
-4.9004800E-04,1.18051E+01
-4.8974400E-04,1.18246E+01
-4.8944000E-04,1.17270E+01
-4.8913600E-04,1.17855E+01
-4.8883200E-04,1.17660E+01
-4.8852800E-04,1.18051E+01
-4.8822400E-04,1.17465E+01
-4.8792000E-04,1.17855E+01
-4.8761600E-04,1.18246E+01
-4.8731200E-04,1.18051E+01
-4.8700800E-04,1.18051E+01
-4.8670400E-04,1.18051E+01
-4.8640000E-04,1.17855E+01
-4.8609600E-04,1.18051E+01
-4.8579200E-04,1.18637E+01
-4.8548800E-04,1.18246E+01
-4.8518400E-04,1.17465E+01
-4.8488000E-04,1.18246E+01
-4.8457600E-04,1.17855E+01
-4.8427200E-04,1.18246E+01
-4.8396800E-04,1.17855E+01
-4.8366400E-04,1.17465E+01
-4.8336000E-04,1.17855E+01
-4.8305600E-04,1.18832E+01
-4.8275200E-04,1.18246E+01
-4.8244800E-04,1.17855E+01
-4.8214400E-04,1.18246E+01
-4.8184000E-04,1.18441E+01
-4.8153600E-04,1.17465E+01
-4.8123200E-04,1.17660E+01
-4.8092800E-04,1.17270E+01
-4.8062400E-04,1.17660E+01
-4.8032000E-04,1.17855E+01
-4.8001600E-04,1.18051E+01
-4.7971200E-04,1.17855E+01
-4.7940800E-04,1.18832E+01
-4.7910400E-04,1.17855E+01
-4.7880000E-04,1.17855E+01
-4.7849600E-04,1.17465E+01
-4.7819200E-04,1.17465E+01
-4.7788800E-04,1.17465E+01
-4.7758400E-04,1.17855E+01
-4.7728000E-04,1.18246E+01
-4.7697600E-04,1.18051E+01
-4.7667200E-04,1.17465E+01
-4.7636800E-04,1.18246E+01
-4.7606400E-04,1.18246E+01
-4.7576000E-04,1.18246E+01
-4.7545600E-04,1.17660E+01
-4.7515200E-04,1.18246E+01
-4.7484800E-04,1.17660E+01
-4.7454400E-04,1.18051E+01
-4.7424000E-04,1.17465E+01
-4.7393600E-04,1.18246E+01
-4.7363200E-04,1.17465E+01
-4.7332800E-04,1.17660E+01
-4.7302400E-04,1.17660E+01
-4.7272000E-04,1.18246E+01
-4.7241600E-04,1.17660E+01
-4.7211200E-04,1.17855E+01
-4.7180800E-04,1.18051E+01
-4.7150400E-04,1.18246E+01
-4.7120000E-04,1.17660E+01
-4.7089600E-04,1.18246E+01
-4.7059200E-04,1.18246E+01
-4.7028800E-04,1.18441E+01
-4.6998400E-04,1.18051E+01
-4.6968000E-04,1.18246E+01
-4.6937600E-04,1.17855E+01
-4.6907200E-04,1.17855E+01
-4.6876800E-04,1.17660E+01
-4.6846400E-04,1.18246E+01
-4.6816000E-04,1.17660E+01
-4.6785600E-04,1.18246E+01
-4.6755200E-04,1.17465E+01
-4.6724800E-04,1.18051E+01
-4.6694400E-04,1.17855E+01
-4.6664000E-04,1.17465E+01
-4.6633600E-04,1.18051E+01
-4.6603200E-04,1.18441E+01
-4.6572800E-04,1.17465E+01
-4.6542400E-04,1.18246E+01
-4.6512000E-04,1.17270E+01
-4.6481600E-04,1.18246E+01
-4.6451200E-04,1.18051E+01
-4.6420800E-04,1.18051E+01
-4.6390400E-04,1.18246E+01
-4.6360000E-04,1.17855E+01
-4.6329600E-04,1.17465E+01
-4.6299200E-04,1.18637E+01
-4.6268800E-04,1.18246E+01
-4.6238400E-04,1.18051E+01
-4.6208000E-04,1.18441E+01
-4.6177600E-04,1.18246E+01
-4.6147200E-04,1.17465E+01
-4.6116800E-04,1.17855E+01
-4.6086400E-04,1.18051E+01
-4.6056000E-04,1.17855E+01
-4.6025600E-04,1.18637E+01
-4.5995200E-04,1.18832E+01
-4.5964800E-04,1.18441E+01
-4.5934400E-04,1.18051E+01
-4.5904000E-04,1.17660E+01
-4.5873600E-04,1.18246E+01
-4.5843200E-04,1.17465E+01
-4.5812800E-04,1.18051E+01
-4.5782400E-04,1.18246E+01
-4.5752000E-04,1.18051E+01
-4.5721600E-04,1.17660E+01
-4.5691200E-04,1.17855E+01
-4.5660800E-04,1.17270E+01
-4.5630400E-04,1.18246E+01
-4.5600000E-04,1.17855E+01
-4.5569600E-04,1.17855E+01
-4.5539200E-04,1.18246E+01
-4.5508800E-04,1.18246E+01
-4.5478400E-04,1.18246E+01
-4.5448000E-04,1.17855E+01
-4.5417600E-04,1.18051E+01
-4.5387200E-04,1.17855E+01
-4.5356800E-04,1.17855E+01
-4.5326400E-04,1.17660E+01
-4.5296000E-04,1.17855E+01
-4.5265600E-04,1.18246E+01
-4.5235200E-04,1.18051E+01
-4.5204800E-04,1.18441E+01
-4.5174400E-04,1.17465E+01
-4.5144000E-04,1.17855E+01
-4.5113600E-04,1.18051E+01
-4.5083200E-04,1.18051E+01
-4.5052800E-04,1.18832E+01
-4.5022400E-04,1.17465E+01
-4.4992000E-04,1.17660E+01
-4.4961600E-04,1.17660E+01
-4.4931200E-04,1.18051E+01
-4.4900800E-04,1.18051E+01
-4.4870400E-04,1.17855E+01
-4.4840000E-04,1.17855E+01
-4.4809600E-04,1.18051E+01
-4.4779200E-04,1.18246E+01
-4.4748800E-04,1.18246E+01
-4.4718400E-04,1.17660E+01
-4.4688000E-04,1.17855E+01
-4.4657600E-04,1.18246E+01
-4.4627200E-04,1.18637E+01
-4.4596800E-04,1.18637E+01
-4.4566400E-04,1.18246E+01
-4.4536000E-04,1.18246E+01
-4.4505600E-04,1.18246E+01
-4.4475200E-04,1.17855E+01
-4.4444800E-04,1.17855E+01
-4.4414400E-04,1.17660E+01
-4.4384000E-04,1.18441E+01
-4.4353600E-04,1.17855E+01
-4.4323200E-04,1.18246E+01
-4.4292800E-04,1.17660E+01
-4.4262400E-04,1.18246E+01
-4.4232000E-04,1.18051E+01
-4.4201600E-04,1.18051E+01
-4.4171200E-04,1.17465E+01
-4.4140800E-04,1.18051E+01
-4.4110400E-04,1.18246E+01
-4.4080000E-04,1.18051E+01
-4.4049600E-04,1.17855E+01
-4.4019200E-04,1.17660E+01
-4.3988800E-04,1.17660E+01
-4.3958400E-04,1.18637E+01
-4.3928000E-04,1.18051E+01
-4.3897600E-04,1.17465E+01
-4.3867200E-04,1.18246E+01
-4.3836800E-04,1.18832E+01
-4.3806400E-04,1.18051E+01
-4.3776000E-04,1.18246E+01
-4.3745600E-04,1.17465E+01
-4.3715200E-04,1.18051E+01
-4.3684800E-04,1.18441E+01
-4.3654400E-04,1.17855E+01
-4.3624000E-04,1.18246E+01
-4.3593600E-04,1.17660E+01
-4.3563200E-04,1.17660E+01
-4.3532800E-04,1.17270E+01
-4.3502400E-04,1.18246E+01
-4.3472000E-04,1.18051E+01
-4.3441600E-04,1.18246E+01
-4.3411200E-04,1.17660E+01
-4.3380800E-04,1.17855E+01
-4.3350400E-04,1.17660E+01
-4.3320000E-04,1.18637E+01
-4.3289600E-04,1.17855E+01
-4.3259200E-04,1.17660E+01
-4.3228800E-04,1.17660E+01
-4.3198400E-04,1.18246E+01
-4.3168000E-04,1.17855E+01
-4.3137600E-04,1.18441E+01
-4.3107200E-04,1.17660E+01
-4.3076800E-04,1.18246E+01
-4.3046400E-04,1.17660E+01
-4.3016000E-04,1.18832E+01
-4.2985600E-04,1.18051E+01
-4.2955200E-04,1.18441E+01
-4.2924800E-04,1.17465E+01
-4.2894400E-04,1.18441E+01
-4.2864000E-04,1.17465E+01
-4.2833600E-04,1.18246E+01
-4.2803200E-04,1.17660E+01
-4.2772800E-04,1.18051E+01
-4.2742400E-04,1.17660E+01
-4.2712000E-04,1.18441E+01
-4.2681600E-04,1.18637E+01
-4.2651200E-04,1.18051E+01
-4.2620800E-04,1.17855E+01
-4.2590400E-04,1.18051E+01
-4.2560000E-04,1.17855E+01
-4.2529600E-04,1.17855E+01
-4.2499200E-04,1.17855E+01
-4.2468800E-04,1.18246E+01
-4.2438400E-04,1.17855E+01
-4.2408000E-04,1.18441E+01
-4.2377600E-04,1.18051E+01
-4.2347200E-04,1.18246E+01
-4.2316800E-04,1.18051E+01
-4.2286400E-04,1.18051E+01
-4.2256000E-04,1.18637E+01
-4.2225600E-04,1.18441E+01
-4.2195200E-04,1.17660E+01
-4.2164800E-04,1.17855E+01
-4.2134400E-04,1.17855E+01
-4.2104000E-04,1.17855E+01
-4.2073600E-04,1.17465E+01
-4.2043200E-04,1.18832E+01
-4.2012800E-04,1.17074E+01
-4.1982400E-04,1.18637E+01
-4.1952000E-04,1.17465E+01
-4.1921600E-04,1.17855E+01
-4.1891200E-04,1.17465E+01
-4.1860800E-04,1.18246E+01
-4.1830400E-04,1.17465E+01
-4.1800000E-04,1.18051E+01
-4.1769600E-04,1.18832E+01
-4.1739200E-04,1.18246E+01
-4.1708800E-04,1.18246E+01
-4.1678400E-04,1.18246E+01
-4.1648000E-04,1.17660E+01
-4.1617600E-04,1.18246E+01
-4.1587200E-04,1.18246E+01
-4.1556800E-04,1.18246E+01
-4.1526400E-04,1.17465E+01
-4.1496000E-04,1.17660E+01
-4.1465600E-04,1.18441E+01
-4.1435200E-04,1.18246E+01
-4.1404800E-04,1.18051E+01
-4.1374400E-04,1.18246E+01
-4.1344000E-04,1.17855E+01
-4.1313600E-04,1.18051E+01
-4.1283200E-04,1.17660E+01
-4.1252800E-04,1.18051E+01
-4.1222400E-04,1.18051E+01
-4.1192000E-04,1.18246E+01
-4.1161600E-04,1.18051E+01
-4.1131200E-04,1.18246E+01
-4.1100800E-04,1.17660E+01
-4.1070400E-04,1.18832E+01
-4.1040000E-04,1.17270E+01
-4.1009600E-04,1.17855E+01
-4.0979200E-04,1.18051E+01
-4.0948800E-04,1.18246E+01
-4.0918400E-04,1.17660E+01
-4.0888000E-04,1.18246E+01
-4.0857600E-04,1.18246E+01
-4.0827200E-04,1.18051E+01
-4.0796800E-04,1.17465E+01
-4.0766400E-04,1.17660E+01
-4.0736000E-04,1.17660E+01
-4.0705600E-04,1.18051E+01
-4.0675200E-04,1.17465E+01
-4.0644800E-04,1.17855E+01
-4.0614400E-04,1.17465E+01
-4.0584000E-04,1.18051E+01
-4.0553600E-04,1.18246E+01
-4.0523200E-04,1.18246E+01
