in s,C1 in V
-2.0443232E-03,1.193124E+01
-2.0440576E-03,1.192929E+01
-2.0437920E-03,1.193515E+01
-2.0435264E-03,1.193320E+01
-2.0432608E-03,1.194101E+01
-2.0429952E-03,1.192929E+01
-2.0427296E-03,1.192734E+01
-2.0424640E-03,1.192929E+01
-2.0421984E-03,1.193124E+01
-2.0419328E-03,1.192929E+01
-2.0416672E-03,1.193320E+01
-2.0414016E-03,1.193124E+01
-2.0411360E-03,1.193320E+01
-2.0408704E-03,1.193124E+01
-2.0406048E-03,1.193124E+01
-2.0403392E-03,1.193515E+01
-2.0400736E-03,1.193515E+01
-2.0398080E-03,1.193515E+01
-2.0395424E-03,1.193515E+01
-2.0392768E-03,1.193515E+01
-2.0390112E-03,1.193710E+01
-2.0387456E-03,1.193905E+01
-2.0384800E-03,1.192343E+01
-2.0382144E-03,1.193124E+01
-2.0379488E-03,1.192929E+01
-2.0376832E-03,1.193710E+01
-2.0374176E-03,1.193710E+01
-2.0371520E-03,1.193710E+01
-2.0368864E-03,1.193710E+01
-2.0366208E-03,1.193320E+01
-2.0363552E-03,1.193124E+01
-2.0360896E-03,1.193710E+01
-2.0358240E-03,1.193124E+01
-2.0355584E-03,1.193515E+01
-2.0352928E-03,1.193124E+01
-2.0350272E-03,1.193905E+01
-2.0347616E-03,1.193515E+01
-2.0344960E-03,1.193710E+01
-2.0342304E-03,1.193320E+01
-2.0339648E-03,1.194101E+01
-2.0336992E-03,1.189999E+01
-2.0334336E-03,1.193320E+01
-2.0331680E-03,1.192929E+01
-2.0329024E-03,1.193320E+01
-2.0326368E-03,1.192929E+01
-2.0323712E-03,1.193515E+01
-2.0321056E-03,1.192929E+01
-2.0318400E-03,1.193124E+01
-2.0315744E-03,1.193710E+01
-2.0313088E-03,1.193320E+01
-2.0310432E-03,1.193320E+01
-2.0307776E-03,1.193515E+01
-2.0305120E-03,1.193905E+01
-2.0302464E-03,1.193515E+01
-2.0299808E-03,1.193515E+01
-2.0297152E-03,1.193905E+01
-2.0294496E-03,1.193515E+01
-2.0291840E-03,1.193515E+01
-2.0289184E-03,1.193905E+01
-2.0286528E-03,1.193320E+01
-2.0283872E-03,1.192929E+01
-2.0281216E-03,1.193515E+01
-2.0278560E-03,1.193515E+01
-2.0275904E-03,1.193710E+01
-2.0273248E-03,1.193905E+01
-2.0270592E-03,1.193905E+01
-2.0267936E-03,1.193710E+01
-2.0265280E-03,1.193124E+01
-2.0262624E-03,1.193515E+01
-2.0259968E-03,1.193320E+01
-2.0257312E-03,1.193710E+01
-2.0254656E-03,1.193905E+01
-2.0252000E-03,1.193320E+01
-2.0249344E-03,1.193515E+01
-2.0246688E-03,1.192929E+01
-2.0244032E-03,1.193320E+01
-2.0241376E-03,1.193124E+01
-2.0238720E-03,1.193320E+01
-2.0236064E-03,1.193710E+01
-2.0233408E-03,1.194101E+01
-2.0230752E-03,1.193320E+01
-2.0228096E-03,1.193124E+01
-2.0225440E-03,1.193124E+01
-2.0222784E-03,1.193320E+01
-2.0220128E-03,1.193515E+01
-2.0217472E-03,1.193124E+01
-2.0214816E-03,1.193710E+01
-2.0212160E-03,1.193905E+01
-2.0209504E-03,1.193124E+01
-2.0206848E-03,1.193320E+01
-2.0204192E-03,1.193515E+01
-2.0201536E-03,1.193710E+01
-2.0198880E-03,1.193710E+01
-2.0196224E-03,1.193710E+01
-2.0193568E-03,1.193515E+01
-2.0190912E-03,1.192538E+01
-2.0188256E-03,1.192148E+01
-2.0185600E-03,1.193320E+01
-2.0182944E-03,1.193905E+01
-2.0180288E-03,1.194101E+01
-2.0177632E-03,1.193320E+01
-2.0174976E-03,1.193515E+01
-2.0172320E-03,1.193515E+01
-2.0169664E-03,1.194296E+01
-2.0167008E-03,1.193124E+01
-2.0164352E-03,1.193320E+01
-2.0161696E-03,1.193320E+01
-2.0159040E-03,1.193515E+01
-2.0156384E-03,1.193515E+01
-2.0153728E-03,1.193905E+01
-2.0151072E-03,1.193710E+01
-2.0148416E-03,1.193710E+01
-2.0145760E-03,1.193905E+01
-2.0143104E-03,1.190585E+01
-2.0140448E-03,1.193124E+01
-2.0137792E-03,1.194101E+01
-2.0135136E-03,1.193320E+01
-2.0132480E-03,1.194101E+01
-2.0129824E-03,1.193710E+01
-2.0127168E-03,1.193320E+01
-2.0124512E-03,1.193320E+01
-2.0121856E-03,1.193905E+01
-2.0119200E-03,1.192929E+01
-2.0116544E-03,1.193905E+01
-2.0113888E-03,1.193710E+01
-2.0111232E-03,1.193124E+01
-2.0108576E-03,1.193515E+01
-2.0105920E-03,1.194296E+01
-2.0103264E-03,1.193905E+01
-2.0100608E-03,1.193515E+01
-2.0097952E-03,1.193710E+01
-2.0095296E-03,1.193515E+01
-2.0092640E-03,1.193710E+01
-2.0089984E-03,1.194101E+01
-2.0087328E-03,1.192929E+01
-2.0084672E-03,1.193320E+01
-2.0082016E-03,1.193710E+01
-2.0079360E-03,1.193515E+01
-2.0076704E-03,1.193124E+01
-2.0074048E-03,1.193124E+01
-2.0071392E-03,1.193124E+01
-2.0068736E-03,1.193905E+01
-2.0066080E-03,1.193710E+01
-2.0063424E-03,1.194296E+01
-2.0060768E-03,1.193905E+01
-2.0058112E-03,1.194101E+01
-2.0055456E-03,1.193710E+01
-2.0052800E-03,1.193124E+01
-2.0050144E-03,1.193905E+01
-2.0047488E-03,1.194296E+01
-2.0044832E-03,1.193124E+01
-2.0042176E-03,1.193515E+01
-2.0039520E-03,1.193710E+01
-2.0036864E-03,1.193905E+01
-2.0034208E-03,1.193124E+01
-2.0031552E-03,1.193905E+01
-2.0028896E-03,1.193320E+01
-2.0026240E-03,1.194296E+01
-2.0023584E-03,1.194101E+01
-2.0020928E-03,1.193515E+01
-2.0018272E-03,1.193124E+01
-2.0015616E-03,1.194101E+01
-2.0012960E-03,1.194101E+01
-2.0010304E-03,1.193905E+01
-2.0007648E-03,1.193905E+01
-2.0004992E-03,1.193515E+01
-2.0002336E-03,1.193710E+01
-1.9999680E-03,1.193515E+01
-1.9997024E-03,1.193710E+01
-1.9994368E-03,1.193905E+01
-1.9991712E-03,1.193710E+01
-1.9989056E-03,1.193710E+01
-1.9986400E-03,1.193905E+01
-1.9983744E-03,1.193320E+01
-1.9981088E-03,1.193710E+01
-1.9978432E-03,1.193710E+01
-1.9975776E-03,1.194101E+01
-1.9973120E-03,1.193515E+01
-1.9970464E-03,1.193710E+01
-1.9967808E-03,1.193710E+01
-1.9965152E-03,1.193515E+01
-1.9962496E-03,1.194101E+01
-1.9959840E-03,1.193905E+01
-1.9957184E-03,1.193320E+01
-1.9954528E-03,1.193320E+01
-1.9951872E-03,1.193515E+01
-1.9949216E-03,1.193710E+01
-1.9946560E-03,1.194101E+01
-1.9943904E-03,1.193515E+01
-1.9941248E-03,1.193320E+01
-1.9938592E-03,1.193515E+01
-1.9935936E-03,1.193515E+01
-1.9933280E-03,1.193124E+01
-1.9930624E-03,1.193710E+01
-1.9927968E-03,1.193124E+01
-1.9925312E-03,1.193515E+01
-1.9922656E-03,1.192929E+01
-1.9920000E-03,1.192929E+01
-1.9917344E-03,1.193515E+01
-1.9914688E-03,1.193905E+01
-1.9912032E-03,1.193710E+01
-1.9909376E-03,1.194101E+01
-1.9906720E-03,1.192929E+01
-1.9904064E-03,1.193515E+01
-1.9901408E-03,1.194101E+01
-1.9898752E-03,1.193515E+01
-1.9896096E-03,1.193905E+01
-1.9893440E-03,1.193320E+01
-1.9890784E-03,1.194101E+01
-1.9888128E-03,1.194101E+01
-1.9885472E-03,1.193905E+01
-1.9882816E-03,1.193124E+01
-1.9880160E-03,1.193710E+01
-1.9877504E-03,1.194101E+01
-1.9874848E-03,1.192343E+01
-1.9872192E-03,1.193124E+01
-1.9869536E-03,1.193124E+01
-1.9866880E-03,1.194101E+01
-1.9864224E-03,1.193710E+01
-1.9861568E-03,1.193710E+01
-1.9858912E-03,1.193124E+01
-1.9856256E-03,1.193515E+01
-1.9853600E-03,1.193905E+01
-1.9850944E-03,1.193124E+01
-1.9848288E-03,1.193124E+01
-1.9845632E-03,1.193124E+01
-1.9842976E-03,1.193320E+01
-1.9840320E-03,1.193515E+01
-1.9837664E-03,1.193710E+01
-1.9835008E-03,1.193515E+01
-1.9832352E-03,1.193710E+01
-1.9829696E-03,1.193905E+01
-1.9827040E-03,1.191562E+01
-1.9824384E-03,1.192929E+01
-1.9821728E-03,1.193124E+01
-1.9819072E-03,1.193124E+01
-1.9816416E-03,1.193710E+01
-1.9813760E-03,1.193710E+01
-1.9811104E-03,1.193124E+01
-1.9808448E-03,1.193710E+01
-1.9805792E-03,1.193320E+01
-1.9803136E-03,1.193124E+01
-1.9800480E-03,1.193905E+01
-1.9797824E-03,1.193710E+01
-1.9795168E-03,1.193124E+01
-1.9792512E-03,1.193515E+01
-1.9789856E-03,1.192929E+01
-1.9787200E-03,1.193515E+01
-1.9784544E-03,1.193710E+01
-1.9781888E-03,1.193710E+01
-1.9779232E-03,1.193710E+01
-1.9776576E-03,1.193515E+01
-1.9773920E-03,1.193124E+01
-1.9771264E-03,1.193515E+01
-1.9768608E-03,1.193124E+01
-1.9765952E-03,1.193710E+01
-1.9763296E-03,1.193124E+01
-1.9760640E-03,1.192734E+01
-1.9757984E-03,1.193710E+01
-1.9755328E-03,1.193905E+01
-1.9752672E-03,1.193320E+01
-1.9750016E-03,1.193515E+01
-1.9747360E-03,1.193710E+01
-1.9744704E-03,1.193710E+01
-1.9742048E-03,1.193320E+01
-1.9739392E-03,1.193905E+01
-1.9736736E-03,1.193710E+01
-1.9734080E-03,1.194101E+01
-1.9731424E-03,1.194296E+01
-1.9728768E-03,1.193320E+01
-1.9726112E-03,1.193124E+01
-1.9723456E-03,1.192538E+01
-1.9720800E-03,1.192929E+01
-1.9718144E-03,1.193320E+01
-1.9715488E-03,1.193124E+01
-1.9712832E-03,1.193515E+01
-1.9710176E-03,1.193124E+01
-1.9707520E-03,1.193515E+01
-1.9704864E-03,1.193320E+01
-1.9702208E-03,1.192929E+01
-1.9699552E-03,1.193710E+01
-1.9696896E-03,1.193320E+01
-1.9694240E-03,1.193320E+01
-1.9691584E-03,1.193124E+01
-1.9688928E-03,1.193124E+01
-1.9686272E-03,1.194101E+01
-1.9683616E-03,1.193710E+01
-1.9680960E-03,1.193320E+01
-1.9678304E-03,1.193515E+01
-1.9675648E-03,1.193515E+01
-1.9672992E-03,1.193515E+01
-1.9670336E-03,1.193320E+01
-1.9667680E-03,1.193320E+01
-1.9665024E-03,1.193320E+01
-1.9662368E-03,1.193124E+01
-1.9659712E-03,1.193320E+01
-1.9657056E-03,1.193710E+01
-1.9654400E-03,1.193515E+01
-1.9651744E-03,1.192929E+01
-1.9649088E-03,1.192734E+01
-1.9646432E-03,1.192929E+01
-1.9643776E-03,1.194101E+01
-1.9641120E-03,1.193124E+01
-1.9638464E-03,1.193710E+01
-1.9635808E-03,1.193710E+01
-1.9633152E-03,1.192929E+01
-1.9630496E-03,1.192538E+01
-1.9627840E-03,1.193710E+01
-1.9625184E-03,1.193124E+01
-1.9622528E-03,1.193710E+01
-1.9619872E-03,1.193515E+01
-1.9617216E-03,1.193515E+01
-1.9614560E-03,1.193320E+01
-1.9611904E-03,1.193710E+01
-1.9609248E-03,1.192929E+01
-1.9606592E-03,1.192734E+01
-1.9603936E-03,1.192929E+01
-1.9601280E-03,1.192929E+01
-1.9598624E-03,1.193320E+01
-1.9595968E-03,1.193515E+01
-1.9593312E-03,1.193515E+01
-1.9590656E-03,1.193710E+01
-1.9588000E-03,1.193124E+01
-1.9585344E-03,1.194101E+01
-1.9582688E-03,1.191562E+01
-1.9580032E-03,1.193320E+01
-1.9577376E-03,1.192929E+01
-1.9574720E-03,1.193320E+01
-1.9572064E-03,1.193320E+01
-1.9569408E-03,1.193320E+01
-1.9566752E-03,1.192929E+01
-1.9564096E-03,1.193515E+01
-1.9561440E-03,1.193124E+01
-1.9558784E-03,1.193124E+01
-1.9556128E-03,1.193320E+01
-1.9553472E-03,1.193710E+01
-1.9550816E-03,1.192734E+01
-1.9548160E-03,1.193124E+01
-1.9545504E-03,1.193124E+01
-1.9542848E-03,1.193124E+01
-1.9540192E-03,1.194296E+01
-1.9537536E-03,1.193515E+01
-1.9534880E-03,1.192148E+01
-1.9532224E-03,1.192929E+01
-1.9529568E-03,1.193124E+01
-1.9526912E-03,1.193124E+01
-1.9524256E-03,1.192538E+01
-1.9521600E-03,1.193515E+01
-1.9518944E-03,1.192929E+01
-1.9516288E-03,1.194101E+01
-1.9513632E-03,1.192929E+01
-1.9510976E-03,1.192929E+01
-1.9508320E-03,1.193124E+01
-1.9505664E-03,1.192538E+01
-1.9503008E-03,1.192538E+01
-1.9500352E-03,1.193515E+01
-1.9497696E-03,1.193320E+01
-1.9495040E-03,1.192929E+01
-1.9492384E-03,1.193320E+01
-1.9489728E-03,1.193320E+01
-1.9487072E-03,1.192148E+01
-1.9484416E-03,1.192929E+01
-1.9481760E-03,1.192929E+01
-1.9479104E-03,1.193320E+01
-1.9476448E-03,1.192929E+01
-1.9473792E-03,1.193124E+01
-1.9471136E-03,1.192929E+01
-1.9468480E-03,1.193320E+01
-1.9465824E-03,1.192929E+01
-1.9463168E-03,1.192929E+01
-1.9460512E-03,1.193124E+01
-1.9457856E-03,1.193515E+01
-1.9455200E-03,1.193124E+01
-1.9452544E-03,1.192929E+01
-1.9449888E-03,1.193515E+01
-1.9447232E-03,1.193124E+01
-1.9444576E-03,1.193515E+01
-1.9441920E-03,1.193710E+01
-1.9439264E-03,1.193124E+01
-1.9436608E-03,1.192929E+01
-1.9433952E-03,1.192929E+01
-1.9431296E-03,1.193515E+01
-1.9428640E-03,1.193124E+01
-1.9425984E-03,1.192734E+01
-1.9423328E-03,1.193515E+01
-1.9420672E-03,1.193515E+01
-1.9418016E-03,1.192538E+01
-1.9415360E-03,1.194101E+01
-1.9412704E-03,1.193320E+01
-1.9410048E-03,1.192929E+01
-1.9407392E-03,1.193515E+01
-1.9404736E-03,1.193710E+01
-1.9402080E-03,1.193124E+01
-1.9399424E-03,1.193124E+01
-1.9396768E-03,1.193320E+01
-1.9394112E-03,1.193515E+01
-1.9391456E-03,1.193124E+01
-1.9388800E-03,1.192538E+01
-1.9386144E-03,1.192929E+01
-1.9383488E-03,1.193710E+01
-1.9380832E-03,1.193905E+01
-1.9378176E-03,1.193515E+01
-1.9375520E-03,1.193124E+01
-1.9372864E-03,1.193124E+01
-1.9370208E-03,1.193124E+01
-1.9367552E-03,1.193515E+01
-1.9364896E-03,1.193124E+01
-1.9362240E-03,1.193515E+01
-1.9359584E-03,1.193124E+01
-1.9356928E-03,1.193515E+01
-1.9354272E-03,1.192538E+01
-1.9351616E-03,1.193515E+01
-1.9348960E-03,1.193320E+01
-1.9346304E-03,1.193905E+01
-1.9343648E-03,1.193124E+01
-1.9340992E-03,1.193124E+01
-1.9338336E-03,1.192929E+01
-1.9335680E-03,1.193515E+01
-1.9333024E-03,1.192929E+01
-1.9330368E-03,1.193320E+01
-1.9327712E-03,1.192734E+01
-1.9325056E-03,1.193710E+01
-1.9322400E-03,1.192929E+01
-1.9319744E-03,1.193515E+01
-1.9317088E-03,1.193710E+01
-1.9314432E-03,1.192538E+01
-1.9311776E-03,1.193515E+01
-1.9309120E-03,1.192538E+01
-1.9306464E-03,1.193710E+01
-1.9303808E-03,1.193515E+01
-1.9301152E-03,1.192929E+01
-1.9298496E-03,1.194101E+01
-1.9295840E-03,1.193905E+01
-1.9293184E-03,1.192929E+01
-1.9290528E-03,1.192929E+01
-1.9287872E-03,1.193320E+01
-1.9285216E-03,1.192929E+01
-1.9282560E-03,1.192929E+01
-1.9279904E-03,1.193710E+01
-1.9277248E-03,1.194296E+01
-1.9274592E-03,1.193710E+01
-1.9271936E-03,1.193320E+01
-1.9269280E-03,1.193515E+01
-1.9266624E-03,1.192929E+01
-1.9263968E-03,1.193515E+01
-1.9261312E-03,1.192929E+01
-1.9258656E-03,1.193905E+01
-1.9256000E-03,1.193124E+01
-1.9253344E-03,1.193124E+01
-1.9250688E-03,1.193124E+01
-1.9248032E-03,1.193710E+01
-1.9245376E-03,1.192343E+01
-1.9242720E-03,1.193710E+01
-1.9240064E-03,1.193320E+01
-1.9237408E-03,1.192929E+01
-1.9234752E-03,1.193320E+01
-1.9232096E-03,1.193320E+01
-1.9229440E-03,1.193515E+01
-1.9226784E-03,1.193515E+01
-1.9224128E-03,1.193710E+01
-1.9221472E-03,1.193710E+01
-1.9218816E-03,1.193515E+01
-1.9216160E-03,1.193124E+01
-1.9213504E-03,1.193515E+01
-1.9210848E-03,1.193124E+01
-1.9208192E-03,1.193515E+01
-1.9205536E-03,1.193515E+01
-1.9202880E-03,1.193124E+01
-1.9200224E-03,1.192929E+01
-1.9197568E-03,1.193515E+01
-1.9194912E-03,1.192343E+01
-1.9192256E-03,1.193710E+01
-1.9189600E-03,1.193124E+01
-1.9186944E-03,1.193515E+01
-1.9184288E-03,1.193710E+01
-1.9181632E-03,1.193905E+01
-1.9178976E-03,1.193515E+01
-1.9176320E-03,1.193515E+01
-1.9173664E-03,1.193124E+01
-1.9171008E-03,1.193515E+01
-1.9168352E-03,1.193124E+01
-1.9165696E-03,1.193320E+01
-1.9163040E-03,1.193320E+01
-1.9160384E-03,1.193515E+01
-1.9157728E-03,1.193710E+01
-1.9155072E-03,1.193710E+01
-1.9152416E-03,1.193320E+01
-1.9149760E-03,1.193905E+01
-1.9147104E-03,1.193710E+01
-1.9144448E-03,1.193515E+01
-1.9141792E-03,1.192929E+01
-1.9139136E-03,1.193710E+01
-1.9136480E-03,1.193320E+01
-1.9133824E-03,1.193124E+01
-1.9131168E-03,1.193320E+01
-1.9128512E-03,1.193905E+01
-1.9125856E-03,1.193124E+01
-1.9123200E-03,1.193515E+01
-1.9120544E-03,1.193710E+01
-1.9117888E-03,1.193905E+01
-1.9115232E-03,1.193515E+01
-1.9112576E-03,1.193320E+01
-1.9109920E-03,1.193515E+01
-1.9107264E-03,1.193710E+01
-1.9104608E-03,1.193124E+01
-1.9101952E-03,1.193320E+01
-1.9099296E-03,1.192148E+01
-1.9096640E-03,1.193124E+01
-1.9093984E-03,1.193124E+01
-1.9091328E-03,1.193710E+01
-1.9088672E-03,1.192929E+01
-1.9086016E-03,1.193124E+01
-1.9083360E-03,1.192929E+01
-1.9080704E-03,1.193515E+01
-1.9078048E-03,1.192538E+01
-1.9075392E-03,1.192929E+01
-1.9072736E-03,1.193124E+01
-1.9070080E-03,1.193515E+01
-1.9067424E-03,1.193320E+01
-1.9064768E-03,1.193320E+01
-1.9062112E-03,1.193320E+01
-1.9059456E-03,1.193710E+01
-1.9056800E-03,1.193124E+01
-1.9054144E-03,1.193320E+01
-1.9051488E-03,1.192538E+01
-1.9048832E-03,1.192929E+01
-1.9046176E-03,1.193124E+01
-1.9043520E-03,1.193515E+01
-1.9040864E-03,1.193124E+01
-1.9038208E-03,1.193124E+01
-1.9035552E-03,1.192929E+01
-1.9032896E-03,1.192929E+01
-1.9030240E-03,1.193710E+01
-1.9027584E-03,1.192929E+01
-1.9024928E-03,1.193124E+01
-1.9022272E-03,1.193905E+01
-1.9019616E-03,1.193515E+01
-1.9016960E-03,1.193124E+01
-1.9014304E-03,1.192929E+01
-1.9011648E-03,1.193515E+01
-1.9008992E-03,1.193124E+01
-1.9006336E-03,1.193710E+01
-1.9003680E-03,1.193124E+01
-1.9001024E-03,1.191757E+01
-1.8998368E-03,1.193124E+01
-1.8995712E-03,1.193124E+01
-1.8993056E-03,1.193905E+01
-1.8990400E-03,1.192929E+01
-1.8987744E-03,1.193320E+01
-1.8985088E-03,1.194296E+01
-1.8982432E-03,1.193710E+01
-1.8979776E-03,1.193320E+01
-1.8977120E-03,1.193515E+01
-1.8974464E-03,1.193710E+01
-1.8971808E-03,1.193124E+01
-1.8969152E-03,1.193515E+01
-1.8966496E-03,1.193905E+01
-1.8963840E-03,1.193905E+01
-1.8961184E-03,1.193124E+01
-1.8958528E-03,1.194101E+01
-1.8955872E-03,1.193124E+01
-1.8953216E-03,1.192929E+01
-1.8950560E-03,1.193515E+01
-1.8947904E-03,1.194101E+01
-1.8945248E-03,1.193320E+01
-1.8942592E-03,1.193515E+01
-1.8939936E-03,1.193515E+01
-1.8937280E-03,1.193710E+01
-1.8934624E-03,1.193124E+01
-1.8931968E-03,1.192734E+01
-1.8929312E-03,1.193905E+01
-1.8926656E-03,1.194101E+01
-1.8924000E-03,1.192929E+01
-1.8921344E-03,1.193124E+01
-1.8918688E-03,1.193124E+01
-1.8916032E-03,1.193515E+01
-1.8913376E-03,1.193515E+01
-1.8910720E-03,1.193905E+01
-1.8908064E-03,1.193320E+01
-1.8905408E-03,1.193710E+01
-1.8902752E-03,1.193124E+01
-1.8900096E-03,1.192929E+01
-1.8897440E-03,1.193710E+01
-1.8894784E-03,1.193710E+01
-1.8892128E-03,1.192929E+01
-1.8889472E-03,1.193905E+01
-1.8886816E-03,1.193710E+01
-1.8884160E-03,1.193905E+01
-1.8881504E-03,1.193320E+01
-1.8878848E-03,1.192929E+01
-1.8876192E-03,1.194101E+01
-1.8873536E-03,1.193710E+01
-1.8870880E-03,1.193124E+01
-1.8868224E-03,1.192929E+01
-1.8865568E-03,1.193515E+01
-1.8862912E-03,1.193515E+01
-1.8860256E-03,1.193124E+01
-1.8857600E-03,1.192929E+01
-1.8854944E-03,1.193710E+01
-1.8852288E-03,1.193710E+01
-1.8849632E-03,1.193124E+01
-1.8846976E-03,1.193320E+01
-1.8844320E-03,1.193320E+01
-1.8841664E-03,1.193905E+01
-1.8839008E-03,1.193515E+01
-1.8836352E-03,1.193320E+01
-1.8833696E-03,1.192734E+01
-1.8831040E-03,1.193515E+01
-1.8828384E-03,1.193320E+01
-1.8825728E-03,1.193515E+01
-1.8823072E-03,1.193124E+01
-1.8820416E-03,1.193320E+01
-1.8817760E-03,1.193515E+01
-1.8815104E-03,1.193515E+01
-1.8812448E-03,1.192929E+01
-1.8809792E-03,1.193320E+01
-1.8807136E-03,1.192734E+01
-1.8804480E-03,1.192538E+01
-1.8801824E-03,1.193124E+01
-1.8799168E-03,1.192929E+01
-1.8796512E-03,1.193320E+01
-1.8793856E-03,1.192929E+01
-1.8791200E-03,1.193320E+01
-1.8788544E-03,1.194101E+01
-1.8785888E-03,1.194491E+01
-1.8783232E-03,1.193515E+01
-1.8780576E-03,1.192929E+01
-1.8777920E-03,1.193515E+01
-1.8775264E-03,1.192929E+01
-1.8772608E-03,1.193515E+01
-1.8769952E-03,1.193124E+01
-1.8767296E-03,1.193710E+01
-1.8764640E-03,1.193905E+01
-1.8761984E-03,1.193320E+01
-1.8759328E-03,1.193124E+01
-1.8756672E-03,1.193710E+01
-1.8754016E-03,1.193320E+01
-1.8751360E-03,1.193124E+01
-1.8748704E-03,1.193710E+01
-1.8746048E-03,1.193124E+01
-1.8743392E-03,1.192734E+01
-1.8740736E-03,1.193515E+01
-1.8738080E-03,1.193320E+01
-1.8735424E-03,1.192538E+01
-1.8732768E-03,1.193710E+01
-1.8730112E-03,1.193905E+01
-1.8727456E-03,1.193515E+01
-1.8724800E-03,1.194101E+01
-1.8722144E-03,1.192929E+01
-1.8719488E-03,1.193515E+01
-1.8716832E-03,1.193320E+01
-1.8714176E-03,1.193320E+01
-1.8711520E-03,1.192538E+01
-1.8708864E-03,1.193124E+01
-1.8706208E-03,1.193515E+01
-1.8703552E-03,1.193710E+01
-1.8700896E-03,1.193710E+01
-1.8698240E-03,1.193124E+01
-1.8695584E-03,1.193710E+01
-1.8692928E-03,1.193320E+01
-1.8690272E-03,1.193710E+01
-1.8687616E-03,1.192929E+01
-1.8684960E-03,1.193124E+01
-1.8682304E-03,1.193124E+01
-1.8679648E-03,1.193124E+01
-1.8676992E-03,1.193515E+01
-1.8674336E-03,1.193124E+01
-1.8671680E-03,1.193905E+01
-1.8669024E-03,1.193710E+01
-1.8666368E-03,1.193515E+01
-1.8663712E-03,1.193124E+01
-1.8661056E-03,1.193710E+01
-1.8658400E-03,1.193710E+01
-1.8655744E-03,1.194101E+01
-1.8653088E-03,1.193320E+01
-1.8650432E-03,1.194296E+01
-1.8647776E-03,1.193124E+01
-1.8645120E-03,1.193320E+01
-1.8642464E-03,1.193124E+01
-1.8639808E-03,1.193320E+01
-1.8637152E-03,1.193124E+01
-1.8634496E-03,1.193124E+01
-1.8631840E-03,1.193320E+01
-1.8629184E-03,1.192929E+01
-1.8626528E-03,1.192929E+01
-1.8623872E-03,1.192538E+01
-1.8621216E-03,1.193515E+01
-1.8618560E-03,1.193320E+01
-1.8615904E-03,1.193710E+01
-1.8613248E-03,1.192929E+01
-1.8610592E-03,1.193320E+01
-1.8607936E-03,1.193124E+01
-1.8605280E-03,1.193124E+01
-1.8602624E-03,1.193515E+01
-1.8599968E-03,1.193124E+01
-1.8597312E-03,1.193320E+01
-1.8594656E-03,1.193320E+01
-1.8592000E-03,1.194296E+01
-1.8589344E-03,1.193124E+01
-1.8586688E-03,1.192929E+01
-1.8584032E-03,1.193124E+01
-1.8581376E-03,1.193320E+01
-1.8578720E-03,1.193905E+01
-1.8576064E-03,1.193515E+01
-1.8573408E-03,1.193710E+01
-1.8570752E-03,1.192929E+01
-1.8568096E-03,1.192929E+01
-1.8565440E-03,1.193515E+01
-1.8562784E-03,1.193710E+01
-1.8560128E-03,1.193515E+01
-1.8557472E-03,1.193515E+01
-1.8554816E-03,1.193515E+01
-1.8552160E-03,1.193124E+01
-1.8549504E-03,1.193320E+01
-1.8546848E-03,1.193124E+01
-1.8544192E-03,1.193710E+01
-1.8541536E-03,1.192734E+01
-1.8538880E-03,1.193320E+01
-1.8536224E-03,1.192343E+01
-1.8533568E-03,1.193710E+01
-1.8530912E-03,1.193710E+01
-1.8528256E-03,1.193124E+01
-1.8525600E-03,1.193124E+01
-1.8522944E-03,1.193320E+01
-1.8520288E-03,1.193710E+01
-1.8517632E-03,1.193320E+01
-1.8514976E-03,1.193320E+01
-1.8512320E-03,1.193515E+01
-1.8509664E-03,1.193124E+01
-1.8507008E-03,1.194101E+01
-1.8504352E-03,1.193124E+01
-1.8501696E-03,1.193515E+01
-1.8499040E-03,1.193710E+01
-1.8496384E-03,1.193320E+01
-1.8493728E-03,1.192929E+01
-1.8491072E-03,1.192929E+01
-1.8488416E-03,1.193124E+01
-1.8485760E-03,1.193515E+01
-1.8483104E-03,1.192929E+01
-1.8480448E-03,1.193320E+01
-1.8477792E-03,1.193124E+01
-1.8475136E-03,1.192734E+01
-1.8472480E-03,1.193515E+01
-1.8469824E-03,1.193320E+01
-1.8467168E-03,1.193320E+01
-1.8464512E-03,1.193124E+01
-1.8461856E-03,1.193710E+01
-1.8459200E-03,1.193515E+01
-1.8456544E-03,1.193515E+01
-1.8453888E-03,1.192929E+01
-1.8451232E-03,1.193320E+01
-1.8448576E-03,1.193905E+01
-1.8445920E-03,1.193124E+01
-1.8443264E-03,1.192929E+01
-1.8440608E-03,1.193515E+01
-1.8437952E-03,1.193320E+01
-1.8435296E-03,1.193124E+01
-1.8432640E-03,1.193515E+01
-1.8429984E-03,1.192929E+01
-1.8427328E-03,1.193320E+01
-1.8424672E-03,1.192929E+01
-1.8422016E-03,1.193320E+01
-1.8419360E-03,1.193515E+01
-1.8416704E-03,1.193320E+01
-1.8414048E-03,1.192929E+01
-1.8411392E-03,1.193320E+01
-1.8408736E-03,1.192929E+01
-1.8406080E-03,1.192929E+01
-1.8403424E-03,1.193320E+01
-1.8400768E-03,1.193124E+01
-1.8398112E-03,1.194101E+01
-1.8395456E-03,1.192929E+01
-1.8392800E-03,1.192734E+01
-1.8390144E-03,1.193124E+01
-1.8387488E-03,1.192929E+01
-1.8384832E-03,1.192929E+01
-1.8382176E-03,1.192929E+01
