"Time / s","Vm1:Measured voltage"
3.3244729114336371,11.858327437120748
3.324476024736482,11.859837133200616
3.3244760247365766,11.859837133167428
3.3244765957445868,11.859878738037015
3.3244765957446814,11.859878738083987
3.3244771667526916,11.860404225987359
3.3244771667527862,11.860404226114488
3.324480280055631,11.861985851302649
3.3244802800557256,11.861985851271632
3.3244808510637354,11.862040617907848
3.32448085106383,11.862040617957009
3.3244814220718402,11.862579380643965
3.3244814220719348,11.862579380773301
3.3244845353747796,11.86423319894225
3.3244845353748742,11.864233198913412
3.3244851063828844,11.864301170418885
3.324485106382979,11.864301170470243
3.3244856773909892,11.864853248402103
3.3244856773910838,11.864853248533654
3.3244887906939287,11.866579451366231
3.3244887906940233,11.866579451339577
3.3244893617020335,11.866660657575638
3.3244893617021281,11.866660657629197
3.3244899327101383,11.867226078031628
3.3244899327102329,11.8672260781654
3.3244930460130777,11.869024785212813
3.3244930460131723,11.869024785188346
3.3244936170211825,11.869119242764226
3.3244936170212771,11.869119242819989
3.3244941880292873,11.869698019662499
3.3244941880293819,11.869698019798491
3.3244973013322268,11.871569278208934
3.3244973013323214,11.871569278186653
3.3244978723403311,11.871676990447918
3.3244978723404257,11.871676990505886
3.3244984433484359,11.872269124487749
3.3244984433485305,11.872269124625962
3.3245015566513754,11.874212909291522
3.32450155665147,11.874212909271426
3.3245021276594802,11.874333866298038
3.3245021276595748,11.874333866358207
3.324502698667585,11.874939344918047
3.3245026986676796,11.874939345058479
3.3245058119705244,11.876955558567275
3.324505811970619,11.876955558549362
3.3245063829786292,11.877089737172934
3.3245063829787238,11.877089737235302
3.324506953986734,11.877708534568145
3.3245069539868286,11.877708534710791
3.3245100672896735,11.87979700747349
3.3245100672897681,11.879797007457753
3.3245106382977783,11.879944371284992
3.3245106382978729,11.879944371349552
3.3245112093058831,11.880576448424495
3.3245112093059777,11.88057644856935
3.3245143226088225,11.882736939009897
3.3245143226089171,11.882736938996329
3.3245148936169269,11.882897438440878
3.3245148936170215,11.882897438507621
3.3245154646250317,11.883542743109286
3.3245154646251263,11.88354274325634
3.3245185779279711,11.885774938006573
3.3245185779280657,11.885774937995164
3.3245191489360759,11.885948510325244
3.3245191489361705,11.885948510394162
3.3245197199441807,11.88660697716711
3.3245197199442753,11.886606977316351
3.3245228332471202,11.888910491434475
3.3245228332472148,11.888910491425211
3.324523404255225,11.889097060818335
3.3245234042553196,11.889097060889412
3.3245239752633298,11.889768611397901
3.3245239752634244,11.889768611549316
3.3245270885662692,11.892142989010624
3.3245270885663638,11.89214298900349
3.324527659574374,11.892342466617871
3.3245276595744686,11.892342466691092
3.3245282305824788,11.89302700948587
3.3245282305825734,11.893027009639445
3.3245313438854183,11.895471723606846
3.3245313438855129,11.895471723601828
3.3245319148935226,11.895684007649148
3.3245319148936172,11.895684007724498
3.3245324859016274,11.896381438425106
3.324532485901722,11.896381438580823
3.3245355992045669,11.89889589190831
3.3245355992046615,11.898895891905388
3.3245361702126717,11.899120867740221
3.3245361702127663,11.899120867817681
3.3245367412207765,11.899831069196026
3.3245367412208711,11.899831069353864
3.3245398545237159,11.902414595150944
3.3245398545238105,11.902414595150097
3.3245404255318207,11.902652135371975
3.3245404255319153,11.902652135451522
3.3245409965399255,11.903374977540047
3.3245409965400201,11.903374977699986
3.324544109842865,11.90602683978307
3.3245441098429596,11.906026839784275
3.3245446808509698,11.906276804342419
3.3245446808510644,11.90627680442403
3.3245452518590746,11.907012144617735
3.3245452518591692,11.907012144779751
3.324548365162014,11.909731538382403
3.3245483651621086,11.909731538385634
3.3245489361701184,11.909993774697734
3.324548936170213,11.909993774781384
3.3245495071782232,11.910741457964326
3.3245495071783178,11.910741458128392
3.3245526204811626,11.913527510587503
3.3245526204812572,11.913527510592735
3.3245531914892674,11.913801853680885
3.324553191489362,11.913801853766547
3.3245537624973722,11.914561712440465
3.3245537624974668,11.914561712606554
3.3245568758003117,11.917413484020107
3.3245568758004063,11.917413484027309
3.3245574468084165,11.917699756650794
3.3245574468085111,11.917699756738438
3.3245580178165213,11.918471611161229
3.3245580178166159,11.918471611329309
3.3245611311194607,11.921388095487936
3.3245611311195553,11.921388095497077
3.3245617021275651,11.921686108303886
3.3245617021276597,11.921686108393478
3.3245622731356699,11.922469766742417
3.3245622731357645,11.922469766912458
3.3245653864386093,11.925449891988528
3.3245653864387039,11.925449891999577
3.3245659574467141,11.925759443693298
3.3245659574468087,11.925759443784807
3.3245665284548189,11.926554702305852
3.3245665284549135,11.926554702477821
3.3245696417577584,11.929597332058174
3.324569641757853,11.929597332071094
3.3245702127658632,11.929918209570882
3.3245702127659578,11.929918209664272
3.324570783773968,11.93072485283877
3.3245707837740626,11.930724853012629
3.3245738970769074,11.933828787001575
3.324573897077002,11.93382878701633
3.3245744680850122,11.934160765637193
3.3245744680851068,11.934160765732427
3.324575039093117,11.934978566473848
3.3245750390932116,11.93497856664956
3.3245781523960565,11.93814254225583
3.3245781523961511,11.938142542272379
3.3245787234041608,11.938485385917572
3.3245787234042554,11.938485386014611
3.3245792944122656,11.939314105838621
3.3245792944123602,11.939314106016147
3.3245824077152051,11.942536798805962
3.3245824077152997,11.942536798824266
3.3245829787233099,11.942890260180141
3.3245829787234045,11.942890260278944
3.3245835497314147,11.943729649523585
3.3245835497315093,11.943729649702881
3.3245866630343541,11.947009674769337
3.3245866630344487,11.947009674789353
3.3245872340424589,11.947373495542047
3.3245872340425535,11.947373495642569
3.3245878050505637,11.948223293657646
3.3245878050506583,11.948223293838671
3.3245909183535032,11.951559206869071
3.3245909183535978,11.951559206890755
3.324591489361608,11.951933117924311
3.3245914893617026,11.951933118026508
3.3245920603697128,11.952793053405506
3.3245920603698074,11.952793053588215
3.3245951736726522,11.956183352136192
3.3245951736727468,11.956183352159496
3.3245957446807566,11.956567073791277
3.3245957446808512,11.956567073895103
3.3245963156888614,11.957436864688441
3.324596315688956,11.957436864872786
3.3245994289918008,11.960879989602871
3.3245994289918954,11.960879989627749
3.3245999999999056,11.961273231840867
3.3246000000000002,11.961273231946274
3.3246005710080104,11.962152585899592
3.324600571008105,11.962152586085525
3.3246036843109499,11.965646922003804
3.3246036843110445,11.965646922030206
3.3246042553190547,11.966049384710086
3.3246042553191493,11.966049384817024
3.3246048263271595,11.966937999619384
3.3246048263272541,11.966937999806854
3.3246079396300989,11.970481877708913
3.3246079396301935,11.970481877736788
3.3246085106382037,11.97089325093253
3.3246085106382983,11.970893251040948
3.3246090816463085,11.971790814570355
3.3246090816464031,11.971790814759311
3.324612194949248,11.975382512544206
3.3246121949493426,11.975382512573502
3.3246127659573523,11.975802476743688
3.3246127659574469,11.975802476853531
3.3246133369654571,11.976708667436776
3.3246133369655517,11.976708667627165
3.3246164502683966,11.980346411711359
3.3246164502684912,11.980346411742021
3.3246170212765014,11.980774638026887
3.324617021276596,11.980774638138101
3.3246175922846062,11.981689124817153
3.3246175922847008,11.981689125008918
3.3246207055875456,11.985371091872238
3.3246207055876402,11.985371091904209
3.3246212765956504,11.985807242394538
3.324621276595745,11.985807242507068
3.3246218476037552,11.986729685308406
3.3246218476038498,11.986729685501492
3.3246249609066947,11.990454003108061
3.3246249609067893,11.990454003141284
3.3246255319147995,11.990897731153629
3.3246255319148941,11.990897731267417
